date,text,likes_count,comments_count,reposts_count,views_count,article_or_link,final_url,article,тип,brand,name,price,old_price,rating,reviews,discount
,,,,,,,,15402359,,geltekcosmetics,гель для узи и лазерной эпиляции Ультрагель высокой вязкости…,304.0,504.0,4.9,1115.0,39.68253968253968
,,,,,,,,172310140,,geltekcosmetics,"Гель - масло для душа увлажняющее Хлопок-цитрус, 240 мл",1348.0,1986.0,4.8,388.0,32.124874118831826
,,,,,,,,139260192,,geltekcosmetics,Сыворотка для лица Миорелакс 30 мл,2859.0,4859.0,4.6,22.0,41.160732661041365
,,,,,,,,18506767,,geltekcosmetics,Набор для ухода за лицом для подростка для проблемной кожи,5851.0,8434.0,5.0,394.0,30.62603746739388
,,,,,,,,712267881,,geltekcosmetics,"Гидрофильное масло Antioxidant Cleansing Oil, 140 мл",1505.0,5559.0,5.0,2.0,72.9267853930563
,,,,,,,,8461685,,geltekcosmetics,Тоник для лица увлажняющий для чувствительной кожи,4308.0,6945.0,4.9,262.0,37.96976241900648
,,,,,,,,174188896,,geltekcosmetics,Шампунь увлажняющий для волос очищающий с розмарином,740.0,1254.0,4.9,501.0,40.98883572567783
,,,,,,,,191497685,,geltekcosmetics,Мужской гель для интимной гигиены Geltek Men 240 мл,1044.0,1570.0,4.9,38.0,33.503184713375795
,,,,,,,,209887780,,geltekcosmetics,"Гель - масло для душа увлажняющее ""Листья томата"", 240 мл",1348.0,2159.0,4.8,373.0,37.56368689207967
,,,,,,,,712291752,,geltekcosmetics,"Молочко для тела Caramel Popcorn, 390 мл",1453.0,3982.0,5.0,19.0,63.51079859367152
,,,,,,,,15236446,,geltekcosmetics,Гель для узи и лазерной эпиляции Медиагель 1 кг,373.0,554.0,5.0,609.0,32.67148014440433
,,,,,,,,6955948,,geltekcosmetics,Маска для лица энзимная от черных точек очищающая 200 мл,2939.0,4749.0,4.9,435.0,38.11328700779112
,,,,,,,,142540902,,geltekcosmetics,Лосьон для лица Salicy2% отшелушивающий 100 мл,2396.0,3911.0,4.4,8.0,38.7368959345436
,,,,,,,,385568727,,geltekcosmetics,"Крем-спрей для волос Vanilla Milk, 150 мл",1289.0,1873.0,4.9,383.0,31.179925253603848
,,,,,,,,365987524,,geltekcosmetics,"Крем спрей для волос Cucumber Breeze, 150 мл",1160.0,1959.0,4.8,84.0,40.78611536498214
,,,,,,,,712183131,,geltekcosmetics,"Бальзам для губ Caramel Popcorn увлажняющий в стике, 7 г",594.0,1328.0,4.6,22.0,55.27108433734939
,,,,,,,,173930866,,geltekcosmetics,Шампунь бессульфатный для чувствительной кожи головы,1338.0,2015.0,5.0,188.0,33.59801488833747
,,,,,,,,326946485,,geltekcosmetics,"Спрей молочко для тела с пробиотиками, 150 мл",1404.0,2343.0,4.8,1004.0,40.07682458386684
,,,,,,,,174191494,,geltekcosmetics,Шампунь увлажняющий для волос очищающий с розмарином,1352.0,2036.0,4.9,133.0,33.59528487229863
,,,,,,,,268332516,,geltekcosmetics,Гель для узи и лазерной эпиляции Ультрагель 4 шт по 5 кг,3231.0,4974.0,5.0,561.0,35.042219541616404
,,,,,,,,172052999,,geltekcosmetics,Гель для бритья бороды мужской прозрачный без пены с соком а…,904.0,1333.0,4.9,615.0,32.18304576144036
,,,,,,,,139260194,,geltekcosmetics,Тоник для лица освежающий с АНА - кислотами 100 мл,1239.0,2004.0,4.9,22.0,38.17365269461078
,,,,,,,,439085812,,geltekcosmetics,"Гель - масло для душа увлажняющее Caramel Popcorn, 390 мл",1448.0,2481.0,4.7,281.0,41.63643692059653
,,,,,,,,140597457,,geltekcosmetics,Концентрат для лица 5 Peptides омолаживающий 30 мл,3098.0,4597.0,5.0,42.0,32.608222753969976
,,,,,,,,187227200,,geltekcosmetics,Крем для кожи вокруг глаз укрепляющий,2593.0,4181.0,4.9,19.0,37.98134417603444
,,,,,,,,498299835,,geltekcosmetics,Солнцезащитный крем флюид для лица spf 50 (Союзмультфильм),1924.0,3302.0,5.0,75.0,41.732283464566926
2025-12-18 14:26:30,"Купание малыша — важный ритуал, который дарит тепло, спокойствие и чувство защищённости 

Тёплая вода, мамины руки, нежная пенка — всё должно быть максимально мягким и безопасным. Мы хотели сохранить эту атмосферу заботы и создали шампунь, которому можно доверять с первых дней жизни. 

Встречайте: шампунь, который не «укусит». 

Его формула на 99% состоит из натуральных компонентов, причём более 80% ингредиентов используются в пищевой промышленности. Оставшийся 1% — это Д-пантенол, который смягчает и успокаивает кожу, обеспечивая дополнительную защиту. 

Эфирное масло лаванды наполняет купание мягким расслабляющим ароматом, помогая малышу успокоиться перед сном. 

Активный комплекс на основе фруктоолигосахаридов, трегалозы и витамина B8 поддерживает здоровое состояние кожи головы и делает волосы мягкими и послушными. 

Бережная формула без сульфатов подходит для ежедневного использования с первых дней жизни даже для самых нежных кудряшек. 

Подарите малышу заботу, которая чувствуется в каждом прикосновении. 

Заказать шампунь для самого главного человека вашей жизни можно на нашем сайте ([#alias|vk.cc/cSvDpn|vk.cc/cSvDpn]), WB ([#alias|vk.cc/cSvDyP|vk.cc/cSvDyP]), Ozon ([#alias|vk.cc/cSvDuP|vk.cc/cSvDuP]).",141.0,0.0,2.0,9140.0,https://vk.cc/cSvDyP,https://www.wildberries.ru/catalog/679097136/detail.aspx,679097136,ссылка на WB,geltekcosmetics,Шампунь детский гипоаллергенный с пантенолом без слез,940.0,1416.0,5.0,17.0,33.61581920903955
,,,,,,,,169049406,,geltekcosmetics,Крем для рук и ног Intensive Repair 240 мл,1922.0,3824.0,5.0,24.0,49.738493723849366
,,,,,,,,173926592,,geltekcosmetics,Шампунь бессульфатный для чувствительной кожи головы,774.0,1310.0,4.9,775.0,40.91603053435114
,,,,,,,,139260223,,geltekcosmetics,Крем для лица увлажняющий 30 мл,1681.0,3033.0,5.0,25.0,44.57632706890868
,,,,,,,,712291750,,geltekcosmetics,"Спрей-молочко для тела Black Cassis с пробиотиками, 150 мл",922.0,3266.0,4.8,17.0,71.76974892835273
,,,,,,,,223904225,,geltekcosmetics,"Крем солнцезащитный детский спф 50, 50 мл",2131.0,3696.0,4.9,401.0,42.34307359307359
,,,,,,,,145827377,,geltekcosmetics,"Geltek Men Гель для умывания мужской, 200мл",1792.0,2640.0,5.0,531.0,32.121212121212125
,,,,,,,,15402357,,geltekcosmetics,Гель для узи Медиагель средней вязкости цветной 1 кг,386.0,573.0,5.0,417.0,32.63525305410122
,,,,,,,,712268062,,geltekcosmetics,"Масло для душа Fizzy Cola, 390 мл",971.0,3862.0,4.0,4.0,74.85758674262041
,,,,,,,,318379721,,geltekcosmetics,"Спрей молочко для тела с пробиотиками, 150 мл",1341.0,1948.0,4.8,381.0,31.16016427104723
,,,,,,,,166696890,,geltekcosmetics,"Крем для лица питательный массажный, 100 мл",1871.0,3391.0,4.9,520.0,44.82453553524034
,,,,,,,,15402360,,geltekcosmetics,гель для узи и лазерной эпиляции Ультрагель высокой вязкости…,888.0,1319.0,5.0,1009.0,32.676269901440484
